Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
55	227	0	1.375	293.200268	293.200264	293.200243	293.200271	2.7820608e-005	3.09177955e-005	100	0.00541109	0	0	3
56	234	0	1.4	293.200268	293.200265	293.20025	293.200271	2.11342681e-005	3.09177955e-005	100	0.00538559	0	0	3
57	237	0	1.425	293.200267	293.200266	293.200257	293.200271	1.40001835e-005	3.09177955e-005	100	0.00540349	0	0	3
58	240	0	1.45	293.200267	293.200266	293.200262	293.200271	9.75327043e-006	3.09177955e-005	100	0.00539438	0	0	3
59	243	0	1.475	293.200267	293.200267	293.200262	293.200271	9.75327043e-006	3.09177955e-005	100	0.00541735	0	0	3
60	245	0	1.5	293.200267	293.200266	293.200262	293.200271	9.75327043e-006	3.09177955e-005	100	0.00538959	0	0	3
61	246	0	1.525	293.200267	293.200266	293.200262	293.200271	9.75327043e-006	3.09177955e-005	100	0.00541473	0	0	3
62	247	0	1.55	293.200268	293.200266	293.200262	293.20027	8.29789354e-006	3.09177955e-005	100	0.00539903	0	0	3
63	249	0	1.575	293.200268	293.200266	293.200262	293.200268	6.40083596e-006	3.09177955e-005	100	0.00542368	0	0	3
64	250	0	1.6	293.200268	293.200266	293.200262	293.200268	6.72886102e-006	3.09177955e-005	100	0.00540181	0	0	3
65	253	0	1.625	293.200268	293.200266	293.200262	293.200268	6.90715211e-006	3.09177955e-005	100	0.00542391	0	0	3
66	255	0	1.65	293.200268	293.200267	293.200262	293.200268	6.90715211e-006	3.09177955e-005	100	0.00539427	0	0	3
67	257	0	1.675	293.200268	293.200267	293.200262	293.200268	6.68453015e-006	3.09177955e-005	100	0.00542049	0	0	3
68	260	0	1.7	293.200268	293.200267	293.200263	293.200268	5.09341913e-006	3.09177955e-005	100	0.00538959	0	0	3
69	264	0	1.725	293.200268	293.200267	293.200265	293.200268	3.29478308e-006	3.09177955e-005	100	0.00540965	0	0	3
70	265	0	1.75	293.200268	293.200268	293.200266	293.200268	2.29368294e-006	3.09177955e-005	100	0.00538308	0	0	3
71	267	0	1.775	293.200268	293.200268	293.200266	293.200268	2.04039799e-006	3.09177955e-005	100	0.00540404	0	0	3
72	268	0	1.8	293.200268	293.200268	293.200267	293.200268	1.67800226e-006	3.09177955e-005	100	0.00538424	0	0	3
73	270	0	1.825	293.200268	293.200268	293.200267	293.200268	1.67800226e-006	3.09177955e-005	100	0.00540668	0	0	3
74	274	0	1.85	293.200268	293.200268	293.200267	293.200268	1.67800226e-006	3.09177955e-005	100	0.0053986	0	0	3
75	277	0	1.875	293.200268	293.200268	293.200267	293.200268	1.67800226e-006	3.09177955e-005	100	0.0054239	0	0	3
76	280	0	1.9	293.200268	293.200268	293.200267	293.200268	1.67800226e-006	3.09177955e-005	100	0.00539502	0	0	3
77	284	0	1.925	293.200268	293.200268	293.200267	293.200268	1.67800226e-006	3.09177955e-005	100	0.00542126	0	0	3
78	285	0	1.95	293.200268	293.200268	293.200267	293.200268	1.67800226e-006	3.09177955e-005	100	0.00540403	0	0	3
79	287	0	1.975	293.200268	293.200268	293.200267	293.200268	1.67800226e-006	3.09177955e-005	100	0.00543036	0	0	3
80	289	0	2	293.200268	293.200268	293.200267	293.200268	1.49341992e-006	3.09177955e-005	100	0.00540668	0	0	3
81	292	0	2.025	293.200268	293.200268	293.200267	293.200268	1.44447711e-006	3.09177955e-005	100	0.00543097	0	0	3
82	294	0	2.05	293.200268	293.200268	293.200268	293.200268	9.35181731e-007	3.09177955e-005	100	0.00539755	0	0	3
83	297	0	2.075	293.200268	293.200268	293.200268	293.200268	9.35181731e-007	3.09177955e-005	100	0.00542043	0	0	3
84	298	0	2.1	293.200269	293.200268	293.200268	293.200269	1.09438832e-006	3.09177955e-005	100	0.00539625	0	0	3
85	298	0	2.125	293.200269	293.200268	293.200268	293.200269	1.35329105e-006	3.09177955e-005	100	0.00541745	0	0	3
86	299	0	2.15	293.200269	293.200268	293.200268	293.200269	1.61126752e-006	3.09177955e-005	100	0.00538666	0	0	3
87	300	0	2.175	293.200269	293.200268	293.200268	293.200269	1.32902056e-006	3.09177955e-005	100	0.00541667	0	0	3
88	302	0	2.2	293.20027	293.200268	293.200268	293.20027	1.08459864e-006	3.09177955e-005	100	0.00538596	0	0	3
89	305	0	2.225	293.20027	293.200268	293.200268	293.20027	9.16582508e-007	3.09177955e-005	100	0.00541291	0	0	3
90	306	0	2.25	293.20027	293.200268	293.200268	293.20027	8.52575624e-007	3.09177955e-005	100	0.00539614	0	0	3
91	308	0	2.275	293.20027	293.200269	293.200268	293.20027	8.7237288e-007	3.09177955e-005	100	0.0054218	0	0	3
92	312	0	2.3	293.200271	293.200269	293.200268	293.200271	9.30163083e-007	3.09177955e-005	100	0.0053952	0	0	3
93	314	0	2.325	293.200271	293.200269	293.200268	293.200271	1.03278717e-006	3.09177955e-005	100	0.00542902	0	0	3
94	317	0	2.35	293.200271	293.200269	293.200268	293.200271	1.17449815e-006	3.09177955e-005	100	0.00540258	0	0	3
95	319	0	2.375	293.200271	293.200269	293.200268	293.200271	1.32227404e-006	3.09177955e-005	100	0.00542939	0	0	3
96	322	0	2.4	293.200271	293.200269	293.200268	293.200271	1.47754571e-006	3.09177955e-005	100	0.00540939	0	0	3
97	322	0	2.425	293.200271	293.200269	293.200268	293.200271	1.60845224e-006	3.09177955e-005	100	0.005436	0	0	3
98	323	0	2.45	293.200271	293.20027	293.200268	293.200271	1.68595386e-006	3.09177955e-005	100	0.00541154	0	0	3
99	326	0	2.475	293.200271	293.20027	293.200268	293.200271	1.7513035e-006	3.09177955e-005	100	0.00541675	0	0	3
100	328	0	2.5	293.200271	293.20027	293.200268	293.200271	1.82212318e-006	3.09177955e-005	100	0.00541313	0	0	3
101	331	0	2.525	293.200271	293.20027	293.200268	293.200271	1.92871431e-006	3.09177955e-005	100	0.00541422	0	0	3
102	333	0	2.55	293.200272	293.20027	293.200268	293.200272	2.04623746e-006	3.09177955e-005	100	0.00539986	0	0	3
103	334	0	2.575	293.200271	293.20027	293.200268	293.200272	2.19303973e-006	3.09177955e-005	100	0.0054175	0	0	3
104	336	0	2.6	293.200271	293.20027	293.200269	293.200272	2.30845802e-006	3.09177955e-005	100	0.00538765	0	0	3
105	339	0	2.625	293.200271	293.200271	293.200269	293.200272	2.37689937e-006	3.09177955e-005	100	0.00542044	0	0	3
106	341	0	2.65	293.200271	293.200271	293.200269	293.200272	2.44463871e-006	3.09177955e-005	100	0.0053886	0	0	3
107	342	0	2.675	293.200272	293.200271	293.200269	293.200272	2.56512402e-006	3.09177955e-005	100	0.00541672	0	0	3
108	344	0	2.7	293.200273	293.200271	293.20027	293.200273	2.70866326e-006	3.09177955e-005	100	0.00539725	0	0	3
109	345	0	2.725	293.200274	293.200271	293.20027	293.200274	2.83084933e-006	3.09177955e-005	100	0.0054273	0	0	3
110	347	0	2.75	293.200273	293.200271	293.20027	293.200274	2.89417221e-006	3.09177955e-005	100	0.00540048	0	0	3
111	349	0	2.775	293.200272	293.200271	293.20027	293.200274	2.85786064e-006	3.09177955e-005	100	0.00542791	0	0	3
112	352	0	2.8	293.200271	293.200271	293.200271	293.200274	2.76166094e-006	3.09177955e-005	100	0.00540987	0	0	3
113	352	0	2.825	293.200272	293.200271	293.200271	293.200274	2.68219333e-006	3.09177955e-005	100	0.00543602	0	0	3
114	354	0	2.85	293.200272	293.200272	293.200271	293.200274	2.59376043e-006	3.09177955e-005	100	0.00540513	0	0	3
115	357	0	2.875	293.200272	293.200272	293.200271	293.200274	2.50240947e-006	3.09177955e-005	100	0.00544138	0	0	3
116	358	0	2.9	293.200273	293.200272	293.200271	293.200274	2.42098906e-006	3.09177955e-005	100	0.00541154	0	0	3
117	360	0	2.925	293.200274	293.200272	293.200271	293.200274	2.39421314e-006	3.09177955e-005	100	0.00543922	0	0	3
118	363	0	2.95	293.200274	293.200272	293.200271	293.200274	2.4073737e-006	3.09177955e-005	100	0.00541521	0	0	3
119	364	0	2.975	293.200273	293.200272	293.200271	293.200274	2.41859669e-006	3.09177955e-005	100	0.00543614	0	0	3
120	367	0	3	293.200273	293.200272	293.200271	293.200274	2.38266654e-006	3.09177955e-005	100	0.00540749	0	0	3
121	368	0	3.025	293.200272	293.200272	293.200271	293.200274	2.29264657e-006	3.09177955e-005	100	0.0054298	0	0	3
122	370	0	3.05	293.200273	293.200272	293.200271	293.200274	2.21003529e-006	3.09177955e-005	100	0.0053921	0	0	3
123	372	0	3.075	293.200274	293.200272	293.200271	293.200274	2.16440532e-006	3.09177955e-005	100	0.00542595	0	0	3
124	373	0	3.1	293.200274	293.200273	293.200271	293.200274	2.13420003e-006	3.09177955e-005	100	0.00539269	0	0	3
125	374	0	3.125	293.200273	293.200273	293.200271	293.200274	2.15009754e-006	3.09177955e-005	100	0.00542481	0	0	3
126	375	0	3.15	293.200273	293.200273	293.200271	293.200274	2.14100476e-006	3.09177955e-005	100	0.00540189	0	0	3
127	378	0	3.175	293.200273	293.200273	293.200271	293.200274	2.07014472e-006	3.09177955e-005	100	0.0054362	0	0	3
128	380	0	3.2	293.200273	293.200273	293.200271	293.200274	1.90823744e-006	3.09177955e-005	100	0.00540548	0	0	3
129	381	0	3.225	293.200274	293.200273	293.200271	293.200274	1.75220822e-006	3.09177955e-005	100	0.0054352	0	0	3
