107	342	0	2.675	3.30479872	3.30297773	3.29542826	3.31062061	0.00201922049	0	0	3.3048	0	0	3
108	344	0	2.7	3.29886248	3.30269456	3.29542826	3.31062061	0.00201922049	0	0	3.29886	0	0	3
109	345	0	2.725	3.30827716	3.30330641	3.29588531	3.31062061	0.00190173164	0	0	3.30828	0	0	3
110	347	0	2.75	3.30027901	3.30314858	3.29588531	3.31062061	0.00190173164	0	0	3.30028	0	0	3
111	349	0	2.775	3.3086	3.30362504	3.29588531	3.31062061	0.00170404599	0	0	3.3086	0	0	3
112	352	0	2.8	3.30326243	3.30346614	3.29588531	3.31062061	0.00170404599	0	0	3.30326	0	0	3
113	352	0	2.825	3.31141184	3.30408286	3.29588531	3.31141184	0.00157060778	0	0	3.31141	0	0	3
114	354	0	2.85	3.30182199	3.30376023	3.29588531	3.31141184	0.00157060778	0	0	3.30182	0	0	3
115	357	0	2.875	3.31255472	3.30433134	3.29588531	3.31255472	0.00178876048	0	0	3.31255	0	0	3
116	358	0	2.9	3.30328508	3.30407455	3.29588531	3.31255472	0.00178876048	0	0	3.30329	0	0	3
117	360	0	2.925	3.31165951	3.30450998	3.29588531	3.31255472	0.0019674013	0	0	3.31166	0	0	3
118	363	0	2.95	3.3042643	3.3042073	3.29588531	3.31255472	0.0019674013	0	0	3.30426	0	0	3
119	364	0	2.975	3.3105252	3.30455257	3.29588531	3.31255472	0.00200998692	0	0	3.31053	0	0	3
120	367	0	3	3.30203704	3.30440457	3.29588531	3.31255472	0.00200998692	0	0	3.30204	0	0	3
121	368	0	3.025	3.30908864	3.30464605	3.29588531	3.31255472	0.00210346404	0	0	3.30909	0	0	3
122	370	0	3.05	3.29770296	3.30433613	3.29588531	3.31255472	0.00210346404	0	0	3.2977	0	0	3
123	372	0	3.075	3.30786731	3.30472484	3.29588531	3.31255472	0.00218225377	0	0	3.30787	0	0	3
124	373	0	3.1	3.29761817	3.30437121	3.29588531	3.31255472	0.00218225377	0	0	3.29762	0	0	3
125	374	0	3.125	3.30736471	3.30491784	3.29619847	3.31255472	0.00237526137	0	0	3.30736	0	0	3
126	375	0	3.15	3.3002892	3.30465566	3.29619847	3.31255472	0.00237526137	0	0	3.30029	0	0	3
127	378	0	3.175	3.31077522	3.30534979	3.29761817	3.31255472	0.00265523587	0	0	3.31078	0	0	3
128	380	0	3.2	3.30149036	3.30519225	3.29761817	3.31255472	0.00265523587	0	0	3.30149	0	0	3
129	381	0	3.225	3.31062567	3.30575241	3.29761817	3.31255472	0.00260382284	0	0	3.31063	0	0	3
130	383	0	3.25	3.30345791	3.30552292	3.29761817	3.31255472	0.00260382284	0	0	3.30346	0	0	3
131	386	0	3.275	3.3128402	3.30612107	3.29761817	3.3128402	0.00265493269	0	0	3.31284	0	0	3
132	388	0	3.3	3.30470227	3.30593546	3.29761817	3.3128402	0.00265493269	0	0	3.3047	0	0	3
133	390	0	3.325	3.30862735	3.30619094	3.29761817	3.3128402	0.0024307026	0	0	3.30863	0	0	3
134	390	0	3.35	3.30694943	3.30597844	3.29761817	3.3128402	0.0024307026	0	0	3.30695	0	0	3
135	392	0	3.375	3.30979116	3.30635792	3.29761817	3.3128402	0.00228336956	0	0	3.30979	0	0	3
136	394	0	3.4	3.30542576	3.30601845	3.29761817	3.3128402	0.00228336956	0	0	3.30543	0	0	3
137	397	0	3.425	3.3118349	3.30642558	3.29761817	3.3128402	0.00221828175	0	0	3.31183	0	0	3
138	399	0	3.45	3.29857054	3.3058023	3.29761817	3.3128402	0.00221828175	0	0	3.29857	0	0	3
139	400	0	3.475	3.30894531	3.3060252	3.29761817	3.3128402	0.00208945659	0	0	3.30895	0	0	3
140	402	0	3.5	3.29943557	3.30549713	3.29761817	3.3128402	0.00208945659	0	0	3.29944	0	0	3
141	405	0	3.525	3.30844971	3.30580249	3.29761817	3.3128402	0.00208945659	0	0	3.30845	0	0	3
142	407	0	3.55	3.29859902	3.30530299	3.29761817	3.3128402	0.00208945659	0	0	3.2986	0	0	3
143	409	0	3.575	3.30876635	3.30582982	3.29761817	3.3128402	0.00205437842	0	0	3.30877	0	0	3
144	410	0	3.6	3.30092567	3.30549926	3.29761817	3.3128402	0.00205437842	0	0	3.30093	0	0	3
145	412	0	3.625	3.30758227	3.30597374	3.29857054	3.3128402	0.00176992051	0	0	3.30758	0	0	3
146	413	0	3.65	3.30628126	3.30592215	3.29857054	3.3128402	0.00176992051	0	0	3.30628	0	0	3
147	415	0	3.675	3.30909704	3.30634157	3.29857054	3.3128402	0.00123333017	0	0	3.3091	0	0	3
148	417	0	3.7	3.30571701	3.3061007	3.29857054	3.3128402	0.00123333017	0	0	3.30572	0	0	3
149	419	0	3.725	3.31310427	3.30665375	3.29857054	3.31310427	0.00135075927	0	0	3.3131	0	0	3
150	421	0	3.75	3.30294482	3.30628799	3.29857054	3.31310427	0.00135075927	0	0	3.30294	0	0	3
151	422	0	3.775	3.31411728	3.30679558	3.29857054	3.31411728	0.00149259353	0	0	3.31412	0	0	3
152	424	0	3.8	3.30468916	3.30640744	3.29857054	3.31411728	0.00149259353	0	0	3.30469	0	0	3
153	426	0	3.825	3.31412465	3.30685612	3.29857054	3.31412465	0.0015531339	0	0	3.31412	0	0	3
154	427	0	3.85	3.30621402	3.3067412	3.29857054	3.31412465	0.0015531339	0	0	3.30621	0	0	3
155	428	0	3.875	3.31606921	3.30717548	3.29857054	3.31606921	0.00187248846	0	0	3.31607	0	0	3
156	430	0	3.9	3.30553633	3.30697286	3.29857054	3.31606921	0.00187248846	0	0	3.30554	0	0	3
157	432	0	3.925	3.31239506	3.30730474	3.29857054	3.31606921	0.00200174862	0	0	3.3124	0	0	3
158	433	0	3.95	3.3049131	3.30697513	3.29857054	3.31606921	0.00200174862	0	0	3.30491	0	0	3
159	433	0	3.975	3.31449924	3.30773364	3.29859902	3.31606921	0.00243064884	0	0	3.3145	0	0	3
160	433	0	4	3.30122001	3.30736576	3.29859902	3.31606921	0.00243064884	0	0	3.30122	0	0	3
