Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	101325.178	101325.178	101325.178	101325.178	0	0	0	158.131	0	0	3
2	1	0	0.05	101325.076	101325.127	101325.076	101325.178	0.0506923608	0	0	123.249	0	0	3
3	2	0	0.075	101325.048	101325.101	101325.048	101325.178	0.0771335941	0	0	133.369	0	0	3
4	2	0	0.1	101325.053	101325.089	101325.048	101325.178	0.0890401053	0	0	142.737	0	0	3
5	2	0	0.125	101325.033	101325.077	101325.033	101325.178	0.100179552	0	0	137.415	0	0	3
6	3	0	0.15	101325.044	101325.072	101325.033	101325.178	0.105744115	0	0	120.715	0	0	3
7	3	0	0.175	101325.039	101325.067	101325.033	101325.178	0.110414137	0	0	95.543	0	0	3
8	4	0	0.2	101325.035	101325.063	101325.033	101325.178	0.114426166	0	0	71.4421	0	0	3
9	4	0	0.225	101325.033	101325.06	101325.033	101325.178	0.117787741	0	0	56.84	0	0	3
10	4	0	0.25	101325.029	101325.057	101325.029	101325.178	0.12084567	0	0	53.733	0	0	3
11	5	0	0.275	101325.027	101325.054	101325.027	101325.178	0.123555771	0	0	52.0703	0	0	3
12	5	0	0.3	101325.015	101325.051	101325.015	101325.178	0.126844021	0	0	49.704	0	0	3
13	5	0	0.325	101325.016	101325.048	101325.015	101325.178	0.129558603	0	0	46.8329	0	0	3
14	6	0	0.35	101325.011	101325.045	101325.011	101325.178	0.132202752	0	0	43.6101	0	0	3
15	6	0	0.375	101325.006	101325.043	101325.006	101325.178	0.134866797	0	0	40.3687	0	0	3
16	7	0	0.4	101325.002	101325.04	101325.002	101325.178	0.137398297	0	0	38.2048	0	0	3
17	7	0	0.425	101325.002	101325.038	101325.002	101325.178	0.139660632	0	0	34.8324	0	0	3
18	7	0	0.45	101325	101325.036	101325	101325.178	0.141792772	0	0	32.338	0	0	3
19	8	0	0.475	101324.999	101325.034	101324.999	101325.178	0.143707704	0	0	28.4684	0	0	3
20	8	0	0.5	101324.999	101325.032	101324.999	101325.178	0.145471592	0	0	25.812	0	0	3
21	9	0	0.525	101325	101325.023	101324.999	101325.076	0.0776007433	0	0	23.5691	0	0	3
22	9	0	0.55	101325.003	101325.02	101324.999	101325.053	0.0542258257	0	0	21.7353	0	0	3
23	10	0	0.575	101325.006	101325.018	101324.999	101325.053	0.0542258257	0	0	19.8002	0	0	3
24	10	0	0.6	101325.009	101325.015	101324.999	101325.044	0.0454185393	0	0	18.3675	0	0	3
25	11	0	0.625	101325.01	101325.014	101324.999	101325.044	0.0454185393	0	0	16.8512	0	0	3
26	11	0	0.65	101325.01	101325.012	101324.999	101325.039	0.0405511959	0	0	16.1203	0	0	3
27	11	0	0.675	101325.012	101325.011	101324.999	101325.035	0.0364750902	0	0	15.3704	0	0	3
28	12	0	0.7	101325.015	101325.01	101324.999	101325.033	0.0343051241	0	0	15.07	0	0	3
29	12	0	0.725	101325.016	101325.009	101324.999	101325.029	0.0306184353	0	0	15.0925	0	0	3
30	13	0	0.75	101325.018	101325.009	101324.999	101325.027	0.0283286872	0	0	14.8786	0	0	3
31	13	0	0.775	101325.019	101325.008	101324.999	101325.019	0.0199391806	0	0	14.9075	0	0	3
32	14	0	0.8	101325.018	101325.008	101324.999	101325.019	0.0199391806	0	0	14.7823	0	0	3
33	14	0	0.825	101325.019	101325.009	101324.999	101325.019	0.0206380972	0	0	14.8279	0	0	3
34	14	0	0.85	101325.02	101325.009	101324.999	101325.02	0.0212095688	0	0	14.7221	0	0	3
35	15	0	0.875	101325.02	101325.01	101324.999	101325.02	0.0216175316	0	0	14.79	0	0	3
36	15	0	0.9	101325.021	101325.011	101324.999	101325.021	0.0218970158	0	0	14.7215	0	0	3
37	16	0	0.925	101325.021	101325.012	101324.999	101325.021	0.0222455595	0	0	14.7702	0	0	3
38	16	0	0.95	101325.021	101325.013	101324.999	101325.021	0.0222455595	0	0	14.7069	0	0	3
39	17	0	0.975	101325.021	101325.014	101324.999	101325.021	0.0222455595	0	0	14.7541	0	0	3
40	17	0	1	101325.021	101325.015	101325	101325.021	0.0150017758	0.00813387386	0	14.6972	0	0	3
41	17	0	1.025	101325.02	101325.016	101325.003	101325.021	0.0113209987	0.00813387386	0	14.7302	0	0	3
42	18	0	1.05	101325.019	101325.017	101325.006	101325.021	0.00924492389	0.00813387386	0	14.6948	0	0	3
43	18	0	1.075	101325.019	101325.017	101325.009	101325.021	0.00909594934	0.00813387386	0	14.7239	0	0	3
44	19	0	1.1	101325.018	101325.017	101325.009	101325.021	0.00911026815	0.00813387386	0	14.6856	0	0	3
45	19	0	1.125	101325.017	101325.018	101325.01	101325.021	0.0094903389	0.00813387386	0	14.7149	0	0	3
46	20	0	1.15	101325.016	101325.018	101325.01	101325.021	0.00980727409	0.00813387386	0	14.676	0	0	3
47	20	0	1.175	101325.016	101325.018	101325.012	101325.021	0.00886292211	0.00813387386	0	14.7043	0	0	3
48	20	0	1.2	101325.016	101325.019	101325.015	101325.021	0.00555996875	0.00813387386	0	14.6644	0	0	3
49	21	0	1.225	101325.016	101325.019	101325.016	101325.021	0.00489092244	0.00813387386	0	14.6922	0	0	3
50	21	0	1.25	101325.016	101325.019	101325.016	101325.021	0.00489092244	0.00813387386	0	14.6542	0	0	3
51	22	0	1.275	101325.016	101325.019	101325.016	101325.021	0.00489092244	0.00813387386	0	14.6822	0	0	3
