Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
28	169	0	0.612016767	3.68993958	3.74517127	3.68992951	3.85147093	0.161541421	0	0	0	0	0	3
29	174	0	0.633874508	3.68213021	3.73780863	3.68213021	3.82026723	0.13813702	0	0	0	0	0	3
30	180	0	0.65573225	3.67804419	3.73338053	3.67804419	3.82026723	0.142223041	0	0	0	0	0	3
31	186	0	0.677589992	3.6734858	3.72699873	3.6734858	3.81362572	0.140139918	0	0	0	0	0	3
32	192	0	0.699447733	3.66998441	3.72075345	3.66998441	3.78780463	0.117820222	0	0	0	0	0	3
33	212	0	0.721305475	3.66802713	3.71554574	3.66802713	3.76980258	0.101775454	0	0	0	0	0	3
34	218	0	0.743163217	3.66339044	3.713659	3.66339044	3.76980258	0.106412139	0	0	0	0	0	3
35	224	0	0.765020959	3.65888897	3.71230941	3.65888897	3.76980258	0.110913613	0	0	0	0	0	3
36	230	0	0.7868787	3.653586	3.71030406	3.653586	3.76980258	0.116216578	0	0	0	0	0	3
37	236	0	0.808736442	3.65446728	3.70795035	3.653586	3.76980258	0.116216578	0	0	0	0	0	3
38	241	0	0.830594184	3.6485874	3.70532437	3.6485874	3.76980258	0.121215177	0	0	0	0	0	3
39	247	0	0.852451925	3.64774657	3.70240239	3.64774657	3.76980258	0.122056011	0	0	0	0	0	3
40	253	0	0.874309667	3.64575496	3.69770096	3.64575496	3.76980258	0.124047622	0	0	0	0	0	3
41	260	0	0.896167409	3.64766456	3.6931449	3.64575496	3.76980258	0.124047622	0	0	0	0	0	3
42	266	0	0.91802515	3.64077457	3.68759648	3.64077457	3.76980258	0.129028013	0	0	0	0	0	3
43	273	0	0.939882892	3.65087836	3.68247078	3.64077457	3.76980258	0.129028013	0	0	0	0	0	3
44	279	0	0.961740634	3.6463115	3.6771016	3.64077457	3.74854595	0.107771384	0	0	0	0	0	3
45	285	0	0.983598375	3.65328088	3.67295964	3.64077457	3.74550605	0.104731483	0	0	0	0	0	3
46	292	0	1.00545612	3.64804876	3.66872237	3.64077457	3.73208688	0.0913123085	0.0324129972	35.4	0	0	0	3
47	299	0	1.02731386	3.64434605	3.66490755	3.64077457	3.72638015	0.0856055794	0.0324129972	37.8	0	0	0	3
48	305	0	1.0491716	3.64625536	3.66142386	3.64077457	3.70227954	0.0615049764	0.0324129972	52.6	0	0	0	3
49	311	0	1.07102934	3.64915814	3.65911423	3.64077457	3.69887629	0.0581017206	0.0324129972	55.7	0	0	0	3
50	317	0	1.09288708	3.64625084	3.65682617	3.64077457	3.68993958	0.0491650117	0.0324129972	65.9	0	0	0	3
51	323	0	1.11474483	3.64762461	3.65498639	3.64077457	3.68213021	0.0413556425	0.0324129972	78.3	0	0	0	3
52	328	0	1.13660257	3.64525584	3.65338316	3.64077457	3.67804419	0.0372696212	0.0324129972	86.9	0	0	0	3
53	334	0	1.15846031	3.64502046	3.65194734	3.64077457	3.6734858	0.0327112331	0.0324129972	99	0	0	0	3
54	341	0	1.18031805	3.64444564	3.65068473	3.64077457	3.66998441	0.0292098414	0.0324129972	100	0	0	0	3
55	347	0	1.20217579	3.65028979	3.64982844	3.64077457	3.66802713	0.0272525583	0.0324129972	100	0	0	0	3
56	353	0	1.22403353	3.64782512	3.64895009	3.64077457	3.66339044	0.022615874	0.0324129972	100	0	0	0	3
